PLT_IND_DTM,RELATED_SCAN_WC,WORK_CENTRE_NAME_EN,TOTAL_PROCESSED,PROCESSED_OT,PROCESSED_LATE
2021/12/02,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,3,1,0
2022/10/11,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,2166,1972,41
2022/04/11,990706,BSS 1330 ST JOHN'S ORIGINATING,6,0,4
2022/05/20,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1081,829,59
2022/11/29,990715,ST. JOHN'S / ILS OH4011,4,0,0
2023/04/11,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,767,737,8
2022/12/07,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1717,1017,379
2022/10/05,800214,ST JOHN'S / ILC 1240,592,515,60
2022/10/12,990706,BSS 1330 ST JOHN'S ORIGINATING,922,581,22
2023/03/20,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1078,1022,12
2022/10/03,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1170,1102,13
2022/10/03,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1341,1271,38
2023/02/08,800214,ST JOHN'S / ILC 1240,413,408,2
2023/02/17,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,615,376,26
2022/12/09,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,2108,1768,222
2021/12/09,800509,TORONTO GW BMF / LPS 1021,1,0,0
2022/04/22,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,3,1,0
2022/09/23,800509,TORONTO GW BMF / LPS 1021,24836,21652,2475
2022/06/14,800509,TORONTO GW BMF / LPS 1021,25580,21543,3693
2022/12/30,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1328,744,380
2022/12/12,800509,TORONTO GW BMF / LPS 1021,21999,20436,1111
2023/03/31,800214,ST JOHN'S / ILC 1240,278,244,3
2023/01/20,800509,TORONTO GW BMF / LPS 1021,17821,16332,1116
2022/10/07,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1524,1166,70
2022/07/14,990715,ST. JOHN'S / ILS OH4011,3,0,0
2021/11/30,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,5,5,0
2023/02/15,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1555,1022,97
2022/11/16,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1571,833,507
2022/03/30,990706,BSS 1330 ST JOHN'S ORIGINATING,3,0,3
2022/10/11,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1936,1737,27
2023/05/16,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,104,95,0
2023/03/15,990706,BSS 1330 ST JOHN'S ORIGINATING,375,293,52
2022/07/12,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1179,882,86
2022/06/20,990706,BSS 1330 ST JOHN'S ORIGINATING,547,340,5
2022/07/27,800214,ST JOHN'S / ILC 1240,441,408,17
2022/12/28,800509,TORONTO GW BMF / LPS 1021,15350,14248,752
2022/02/23,800509,TORONTO GW BMF / LPS 1021,2,0,1
2022/12/07,800214,ST JOHN'S / ILC 1240,999,932,48
2022/04/26,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,5,2,2
2022/10/31,862380,TORONTO GW BMF / EUS SS 1023,17169,14095,1822
2023/02/08,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,2199,1195,386
2022/12/15,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,2344,1738,389
2023/01/17,800214,ST JOHN'S / ILC 1240,444,431,8
2023/05/08,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,501,472,6
2021/11/03,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1,0,0
2021/09/08,800509,TORONTO GW BMF / LPS 1021,1,1,0
2022/06/13,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1081,956,24
2023/01/06,800214,ST JOHN'S / ILC 1240,388,360,2
2022/12/29,990715,ST. JOHN'S / ILS OH4011,9,0,0
2022/03/18,800509,TORONTO GW BMF / LPS 1021,1,0,0
2021/12/10,862380,TORONTO GW BMF / EUS SS 1023,10,7,0
2022/05/05,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1371,948,149
2023/03/03,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,967,540,74
2021/12/27,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,2,0,0
2023/01/16,800214,ST JOHN'S / ILC 1240,1031,1015,13
2023/03/10,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,554,417,56
2022/07/29,800509,TORONTO GW BMF / LPS 1021,15232,13543,1021
2022/11/03,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,2114,1633,54
2022/08/18,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1034,731,43
2022/06/22,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,908,665,121
2021/11/29,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1,1,0
2022/06/27,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,708,670,22
2023/02/07,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1677,737,351
2022/12/06,862380,TORONTO GW BMF / EUS SS 1023,46307,32126,11871
2023/04/03,862380,TORONTO GW BMF / EUS SS 1023,12383,10752,1230
2022/11/14,990706,BSS 1330 ST JOHN'S ORIGINATING,1268,911,196
2023/03/21,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1554,716,437
2023/03/03,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,691,421,77
2023/04/28,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1194,586,180
2022/12/16,800509,TORONTO GW BMF / LPS 1021,21196,17145,3331
2023/05/23,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,5,5,0
2023/01/06,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,1794,1347,126
2022/05/13,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,748,605,21
2022/06/30,862380,TORONTO GW BMF / EUS SS 1023,17257,13410,3089
2022/11/15,862380,TORONTO GW BMF / EUS SS 1023,28673,13364,13819
2023/02/15,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1424,832,116
2022/04/07,862380,TORONTO GW BMF / EUS SS 1023,19,13,5
2022/07/27,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1649,1353,64
2022/11/18,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,2650,1690,399
2023/04/13,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,1855,783,497
2022/04/01,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1,0,0
2023/02/07,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,657,171,295
2022/09/06,800214,ST JOHN'S / ILC 1240,622,550,67
2022/12/20,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1067,520,288
2022/07/08,990706,BSS 1330 ST JOHN'S ORIGINATING,73,6,2
2022/05/05,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,1472,1168,29
2022/07/18,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1117,1038,19
2022/09/08,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,2027,1129,398
2023/03/27,990706,BSS 1330 ST JOHN'S ORIGINATING,880,730,66
2022/11/18,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,2036,1257,189
2022/10/18,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,3050,1831,632
2022/06/08,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,1338,1133,39
2021/11/29,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,3,3,0
2022/01/06,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,6,3,0
2022/09/13,990706,BSS 1330 ST JOHN'S ORIGINATING,455,250,11
2023/05/12,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1134,744,30
2022/10/26,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,945,340,40
2022/06/16,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,437,284,44
2021/11/10,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1,1,0
2022/11/08,800214,ST JOHN'S / ILC 1240,736,711,13
2022/05/20,862380,TORONTO GW BMF / EUS SS 1023,17934,15367,1731
2023/04/26,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1906,1640,100
2023/05/05,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1103,877,58
2022/01/06,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1,1,0
2022/04/07,990706,BSS 1330 ST JOHN'S ORIGINATING,1,0,0
2022/09/29,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1210,1027,56
2022/06/17,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,866,765,46
2023/05/30,800509,TORONTO GW BMF / LPS 1021,4,3,1
2022/01/04,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,7,4,0
2023/01/19,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,844,700,38
2021/11/30,800214,ST JOHN'S / ILC 1240,3,2,0
2022/07/21,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,605,530,26
2023/05/29,990706,BSS 1330 ST JOHN'S ORIGINATING,2,0,0
2023/05/17,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,10,5,4
2022/05/30,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,996,954,19
2022/10/11,800509,TORONTO GW BMF / LPS 1021,21756,20034,1072
2023/02/20,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,79,16,4
2022/01/25,862380,TORONTO GW BMF / EUS SS 1023,4,1,0
2023/02/23,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,818,645,54
2021/12/13,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,3,3,0
2022/11/07,990715,ST. JOHN'S / ILS OH4011,5,0,0
2023/05/04,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1975,1308,81
2023/05/17,990715,ST. JOHN'S / ILS OH4011,38,0,0
2023/05/09,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1916,1082,30
2022/08/04,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1335,1023,175
2022/10/04,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,2729,1331,541
2022/11/23,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,2941,1910,671
2022/12/27,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,819,732,24
2023/01/18,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1851,1235,113
2022/10/24,800214,ST JOHN'S / ILC 1240,849,812,32
2022/09/01,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1569,1305,71
2022/12/28,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,955,871,29
2022/12/26,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,3,3,0
2022/07/14,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1917,1594,80
2023/05/02,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,657,341,59
2022/05/19,800509,TORONTO GW BMF / LPS 1021,17842,15564,1760
2023/04/21,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1220,725,65
2023/01/16,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,863,819,21
2023/03/03,990715,ST. JOHN'S / ILS OH4011,2,0,0
2022/12/14,862380,TORONTO GW BMF / EUS SS 1023,44575,28717,14063
2022/07/20,800214,ST JOHN'S / ILC 1240,184,174,1
2022/06/23,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1791,1377,56
2022/10/04,990706,BSS 1330 ST JOHN'S ORIGINATING,873,483,83
2022/11/30,862380,TORONTO GW BMF / EUS SS 1023,40817,24872,12889
2021/05/31,800509,TORONTO GW BMF / LPS 1021,1,0,1
2023/05/04,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1513,996,113
2022/12/05,800509,TORONTO GW BMF / LPS 1021,21315,18365,2314
2022/03/21,800509,TORONTO GW BMF / LPS 1021,1,1,0
2022/09/01,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1001,678,71
2023/03/08,990706,BSS 1330 ST JOHN'S ORIGINATING,639,440,124
2021/08/09,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1,0,0
2023/03/30,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,600,439,71
2023/01/04,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,2180,1694,363
2022/10/26,800509,TORONTO GW BMF / LPS 1021,23232,17690,4363
2022/04/21,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,4,1,2
2022/05/05,990715,ST. JOHN'S / ILS OH4011,5,0,0
2022/05/11,800509,TORONTO GW BMF / LPS 1021,19906,17491,2106
2022/05/09,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,264,180,11
2023/05/02,862380,TORONTO GW BMF / EUS SS 1023,21706,14943,6241
2023/03/30,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,1435,1018,59
2023/02/13,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,891,854,14
2022/10/18,800509,TORONTO GW BMF / LPS 1021,36840,24610,10870
2021/12/02,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,3,2,0
2022/05/30,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,742,672,2
2022/09/29,800214,ST JOHN'S / ILC 1240,873,650,220
2021/11/30,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,8,6,0
2022/12/28,990715,ST. JOHN'S / ILS OH4011,6,0,0
2022/01/07,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,4,1,0
2021/11/23,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,2,0,0
2022/04/06,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,2,1,1
2022/11/09,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,2240,1262,652
2021/06/03,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1,1,0
2022/10/07,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1734,1374,55
2022/12/06,990715,ST. JOHN'S / ILS OH4011,9,0,0
2023/02/13,800214,ST JOHN'S / ILC 1240,705,586,119
2022/11/16,800509,TORONTO GW BMF / LPS 1021,28770,13249,14400
2022/06/24,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,759,510,25
2022/09/13,990715,ST. JOHN'S / ILS OH4011,12,0,0
2022/06/07,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1667,1204,78
2022/03/11,862380,TORONTO GW BMF / EUS SS 1023,1,0,0
2023/03/31,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1932,1378,98
2022/05/11,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1560,1105,49
2022/06/24,800214,ST JOHN'S / ILC 1240,526,514,7
2023/03/09,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1411,1109,125
2023/05/10,990715,ST. JOHN'S / ILS OH4011,25,0,0
2022/07/13,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1271,910,19
2022/01/20,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1,1,0
2021/07/15,862380,TORONTO GW BMF / EUS SS 1023,1,0,0
2022/09/26,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,595,561,17
2022/11/18,990715,ST. JOHN'S / ILS OH4011,10,0,0
2023/02/28,990715,ST. JOHN'S / ILS OH4011,19,0,0
2023/02/07,800509,TORONTO GW BMF / LPS 1021,22725,12919,8474
2023/02/01,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1688,1238,193
2022/06/09,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,781,573,27
2023/04/26,990715,ST. JOHN'S / ILS OH4011,18,0,0
2023/05/01,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,231,154,5
2022/07/18,990715,ST. JOHN'S / ILS OH4011,6,0,0
2022/08/03,800214,ST JOHN'S / ILC 1240,236,202,30
2022/07/05,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1101,723,86
2023/01/19,800509,TORONTO GW BMF / LPS 1021,22309,19816,1915
2021/11/04,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,2,0,0
2022/06/16,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,2112,1682,49
2022/02/18,800509,TORONTO GW BMF / LPS 1021,3,1,0
2022/06/03,800509,TORONTO GW BMF / LPS 1021,15656,13818,1303
2022/05/20,800509,TORONTO GW BMF / LPS 1021,16154,14656,1049
2022/09/09,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1520,960,311
2021/06/28,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1,0,0
2022/05/19,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,739,589,38
2023/05/02,800214,ST JOHN'S / ILC 1240,852,746,85
2022/01/20,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,2,0,0
2022/07/04,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,277,239,3
2022/03/23,990706,BSS 1330 ST JOHN'S ORIGINATING,2,0,0
2022/11/11,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1289,340,872
2022/06/01,800214,ST JOHN'S / ILC 1240,261,232,7
2022/06/03,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1073,858,72
2023/04/06,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,534,355,40
2022/07/19,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1611,1230,224
2022/07/12,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,952,671,65
2022/05/02,990715,ST. JOHN'S / ILS OH4011,6,0,0
2022/12/29,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,2442,1623,509
2021/11/09,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1,1,0
2022/10/19,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1224,561,85
2022/04/04,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1,1,0
2023/03/21,800509,TORONTO GW BMF / LPS 1021,35141,21951,10977
2021/06/01,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,2,1,0
2022/12/12,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1630,1536,34
2021/11/18,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,1,0,0
2022/08/11,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1489,1171,107
2023/03/29,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,2184,1343,262
2022/09/16,800214,ST JOHN'S / ILC 1240,371,364,3
2022/05/04,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,2147,956,394
2022/06/24,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,881,675,58
2023/02/02,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,981,552,57
2022/08/05,800509,TORONTO GW BMF / LPS 1021,15422,12624,1759
2023/04/28,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1593,1104,184
2022/07/11,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,563,519,19
2022/01/05,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,6,3,0
2023/02/10,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,820,527,67
2021/06/01,862380,TORONTO GW BMF / EUS SS 1023,2,1,0
2023/04/06,990706,BSS 1330 ST JOHN'S ORIGINATING,727,523,12
2023/01/25,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,460,253,87
2023/02/23,862380,TORONTO GW BMF / EUS SS 1023,22348,15519,5928
2023/03/02,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,755,515,41
2022/08/10,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1036,710,115
2022/05/16,800509,TORONTO GW BMF / LPS 1021,15894,14709,933
2022/11/23,990715,ST. JOHN'S / ILS OH4011,1,0,0
2022/04/25,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,2,0,2
2023/01/30,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,580,436,81
2021/12/09,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,2,2,0
2023/01/18,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1146,875,168
2023/02/28,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1068,706,122
2022/08/03,862380,TORONTO GW BMF / EUS SS 1023,19163,13389,4639
2023/04/06,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,613,427,87
2022/09/21,800214,ST JOHN'S / ILC 1240,442,413,4
2022/11/30,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,2525,1671,601
2022/08/16,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1509,1038,265
2022/08/23,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1611,1320,157
2022/09/14,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1097,831,54
2023/02/03,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,922,480,30
2022/09/02,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,689,557,46
2022/05/10,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1327,870,52
2022/12/30,800214,ST JOHN'S / ILC 1240,358,330,4
2022/05/06,800214,ST JOHN'S / ILC 1240,230,213,4
2022/11/02,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,2001,1559,100
2022/01/20,862380,TORONTO GW BMF / EUS SS 1023,1,0,0
2021/07/08,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1,0,0
2022/06/01,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1860,1204,268
2021/08/24,800509,TORONTO GW BMF / LPS 1021,1,1,0
2022/04/26,990706,BSS 1330 ST JOHN'S ORIGINATING,68,36,13
2021/06/25,800509,TORONTO GW BMF / LPS 1021,1,1,0
2022/07/07,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1852,1315,102
2022/09/09,990706,BSS 1330 ST JOHN'S ORIGINATING,652,586,9
2022/05/27,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1145,826,137
2022/06/13,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1382,1156,14
2023/05/12,800509,TORONTO GW BMF / LPS 1021,13466,12283,746
2023/03/03,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,803,618,83
2022/09/28,862380,TORONTO GW BMF / EUS SS 1023,24777,18650,4864
2022/10/27,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,1478,1196,54
2023/03/30,862380,TORONTO GW BMF / EUS SS 1023,24090,19734,3490
2022/08/22,990706,BSS 1330 ST JOHN'S ORIGINATING,485,377,24
2022/03/21,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1,0,1
2022/05/12,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1958,1568,76
2022/11/14,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,787,716,35
2023/01/06,990715,ST. JOHN'S / ILS OH4011,15,0,0
2021/07/15,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1,0,0
2022/07/19,990706,BSS 1330 ST JOHN'S ORIGINATING,325,166,10
2023/01/12,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1598,1017,50
2022/01/26,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1,0,0
2022/03/11,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1,0,1
2022/06/13,800214,ST JOHN'S / ILC 1240,246,226,16
2022/02/10,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1,0,0
2022/07/05,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1691,1323,245
2021/11/08,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1,1,0
2023/05/04,800509,TORONTO GW BMF / LPS 1021,19263,16997,1823
2022/11/25,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,2013,1406,199
2023/03/23,800214,ST JOHN'S / ILC 1240,582,564,3
2022/04/20,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1,0,1
2022/07/27,990715,ST. JOHN'S / ILS OH4011,11,0,0
2022/10/24,990706,BSS 1330 ST JOHN'S ORIGINATING,870,618,58
2022/07/04,862380,TORONTO GW BMF / EUS SS 1023,20551,16042,1533
2022/04/28,800509,TORONTO GW BMF / LPS 1021,653,560,55
2022/11/15,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,3126,1610,648
2023/05/08,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1045,924,18
2022/06/16,990706,BSS 1330 ST JOHN'S ORIGINATING,248,149,8
2022/03/25,800509,TORONTO GW BMF / LPS 1021,5,2,1
2022/11/15,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,2003,1087,430
2023/01/04,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,2453,1404,798
2023/04/24,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,932,837,9
2023/01/25,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1045,690,77
2022/03/14,800509,TORONTO GW BMF / LPS 1021,3,1,0
2022/03/08,990914,TORONTO GW BMF / LPS 1021-MU22 / ILC1252,1,1,0
2022/12/09,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1795,1369,177
2022/03/29,800509,TORONTO GW BMF / LPS 1021,5,1,1
2023/02/16,990706,BSS 1330 ST JOHN'S ORIGINATING,689,548,39
2021/12/17,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,2,1,0
2022/05/31,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,647,375,50
2021/07/30,862380,TORONTO GW BMF / EUS SS 1023,2,2,0
2021/12/24,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,1,1,0
2023/02/08,990915,TORONTO GW BMF / LPS 1021-MU24 / ILC1254,2082,1140,454
2022/02/24,862380,TORONTO GW BMF / EUS SS 1023,1,1,0
2022/08/15,990912,TORONTO GW BMF / LPS 1021-LU11 / ILC1247,1000,970,5
2023/02/06,990911,TORONTO GW BMF / LPS 1021-MU23 / ILC1253,1053,958,15
2022/09/15,990913,TORONTO GW BMF / LPS 1021-LU14 / ILC1250,1138,875,142
2022/05/04,800509,TORONTO GW BMF / LPS 1021,22632,16906,4698
2022/11/18,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,2127,1262,314
2022/06/30,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,979,586,61
2022/09/05,990715,ST. JOHN'S / ILS OH4011,1,0,0
2022/08/29,990910,TORONTO GW BMF / LPS 1021-MU21 / ILC1251,1117,1050,14
2023/03/03,800509,TORONTO GW BMF / LPS 1021,16284,13684,2221
2022/08/02,300126,TORONTO GW BMF /LPS 1021-LU12 / ILC 1248,763,366,79
2022/12/15,990909,TORONTO GW BMF / LPS 1021-LU13 / ILC1249,1481,1177,135
