Plant_Postal_Code,Plant_Name,Fiscal_Year,Fiscal_Week_Number,Production_Day_Of_Week_Number,Shift_Date,Shift_Number,Business_Process_Number,BP_English_Name,Reporting_Type_English_Name,Plant_Volume,Worked_Hour
L5W 1B0,Toronto Gateway East,2022,29,2,2022/07/18,3,1044410,Induct Pcls EUS,Process,36336,62.133325
L5W 1B0,Toronto Gateway East,2022,29,2,2022/07/19,1,1044410,Induct Pcls EUS,Process,25027,123.149987
L5W 1B0,Toronto Gateway East,2022,29,3,2022/07/19,2,1044410,Induct Pcls EUS,Process,22482,63.74999
L5W 1B0,Toronto Gateway East,2022,29,3,2022/07/19,3,1044410,Induct Pcls EUS,Process,29742,43.949995
L5W 1B0,Toronto Gateway East,2022,29,3,2022/07/20,1,1044410,Induct Pcls EUS,Process,26099,102.933323
L5W 1B0,Toronto Gateway East,2022,29,4,2022/07/20,2,1044410,Induct Pcls EUS,Process,40,49.583324
L5W 1B0,Toronto Gateway East,2022,29,4,2022/07/20,3,1044410,Induct Pcls EUS,Process,30385,74.399993
L5W 1B0,Toronto Gateway East,2022,29,4,2022/07/21,1,1044410,Induct Pcls EUS,Process,21057,102.299986
L5W 1B0,Toronto Gateway East,2022,29,5,2022/07/21,2,1044410,Induct Pcls EUS,Process,,28.08333
L5W 1B0,Toronto Gateway East,2022,29,5,2022/07/21,3,1044410,Induct Pcls EUS,Process,31024,74.999992
L5W 1B0,Toronto Gateway East,2022,29,5,2022/07/22,1,1044410,Induct Pcls EUS,Process,20566,108.649988
L5W 1B0,Toronto Gateway East,2022,29,6,2022/07/22,2,1044410,Induct Pcls EUS,Process,,26.849997
L5W 1B0,Toronto Gateway East,2022,29,6,2022/07/22,3,1044410,Induct Pcls EUS,Process,30225,72.19999
L5W 1B0,Toronto Gateway East,2022,29,6,2022/07/23,1,1044410,Induct Pcls EUS,Process,25,21.53333
L5W 1B0,Toronto Gateway East,2022,29,7,2022/07/23,2,1044410,Induct Pcls EUS,Process,1,3.016666
L5W 1B0,Toronto Gateway East,2022,30,1,2022/07/24,2,1044404,Induct Parcels,Process,,42.549994
L5W 1B0,Toronto Gateway East,2022,30,1,2022/07/24,3,1044404,Induct Parcels,Process,34925,126.649991
L5W 1B0,Toronto Gateway East,2022,30,1,2022/07/25,1,1044404,Induct Parcels,Process,,30.933331
L5W 1B0,Toronto Gateway East,2022,30,2,2022/07/25,2,1044404,Induct Parcels,Process,,14.316664
L5W 1B0,Toronto Gateway East,2022,30,2,2022/07/25,3,1044404,Induct Parcels,Process,46716,203.599979
L5W 1B0,Toronto Gateway East,2022,30,2,2022/07/26,1,1044404,Induct Parcels,Process,45190,186.716651
L5W 1B0,Toronto Gateway East,2022,30,3,2022/07/26,2,1044404,Induct Parcels,Process,,32.999996
L5W 1B0,Toronto Gateway East,2022,30,3,2022/07/26,3,1044404,Induct Parcels,Process,54298,223.099981
L5W 1B0,Toronto Gateway East,2022,30,3,2022/07/27,1,1044404,Induct Parcels,Process,34315,169.133313
L5W 1B0,Toronto Gateway East,2022,30,4,2022/07/27,2,1044404,Induct Parcels,Process,,25.63333
L5W 1B0,Toronto Gateway East,2022,30,4,2022/07/27,3,1044404,Induct Parcels,Process,49917,199.183313
L5W 1B0,Toronto Gateway East,2022,30,4,2022/07/28,1,1044404,Induct Parcels,Process,26378,153.64998
L5W 1B0,Toronto Gateway East,2022,30,5,2022/07/28,2,1044404,Induct Parcels,Process,2,24.88333
L5W 1B0,Toronto Gateway East,2022,30,5,2022/07/28,3,1044404,Induct Parcels,Process,45862,176.333319
L5W 1B0,Toronto Gateway East,2022,30,5,2022/07/29,1,1044404,Induct Parcels,Process,23314,176.999978
L5W 1B0,Toronto Gateway East,2022,30,6,2022/07/29,2,1044404,Induct Parcels,Process,,25.016664
L5W 1B0,Toronto Gateway East,2022,30,6,2022/07/29,3,1044404,Induct Parcels,Process,40247,80.599991
L5W 1B0,Toronto Gateway East,2022,30,6,2022/07/30,1,1044404,Induct Parcels,Process,,109.96666
L5W 1B0,Toronto Gateway East,2022,30,7,2022/07/30,2,1044404,Induct Parcels,Process,1,38.699994
L5W 1B0,Toronto Gateway East,2022,30,7,2022/07/31,1,1044404,Induct Parcels,Process,1,0
L5W 1B0,Toronto Gateway East,2022,30,1,2022/07/24,2,1044410,Induct Pcls EUS,Process,25950,14.966666
L5W 1B0,Toronto Gateway East,2022,30,1,2022/07/24,3,1044410,Induct Pcls EUS,Process,10107,33.08333
L5W 1B0,Toronto Gateway East,2022,30,1,2022/07/25,1,1044410,Induct Pcls EUS,Process,16922,58.483328
L5W 1B0,Toronto Gateway East,2022,30,2,2022/07/25,2,1044410,Induct Pcls EUS,Process,,16.266665
L5W 1B0,Toronto Gateway East,2022,30,2,2022/07/25,3,1044410,Induct Pcls EUS,Process,32683,70.266659
L5W 1B0,Toronto Gateway East,2022,30,2,2022/07/26,1,1044410,Induct Pcls EUS,Process,30487,70.366658
L5W 1B0,Toronto Gateway East,2022,30,3,2022/07/26,2,1044410,Induct Pcls EUS,Process,18560,78.199989
L5W 1B0,Toronto Gateway East,2022,30,3,2022/07/26,3,1044410,Induct Pcls EUS,Process,32305,72.783327
L5W 1B0,Toronto Gateway East,2022,30,3,2022/07/27,1,1044410,Induct Pcls EUS,Process,23475,112.233323
L5W 1B0,Toronto Gateway East,2022,30,4,2022/07/27,2,1044410,Induct Pcls EUS,Process,,33.883328
L5W 1B0,Toronto Gateway East,2022,30,4,2022/07/27,3,1044410,Induct Pcls EUS,Process,31834,63.733326
L5W 1B0,Toronto Gateway East,2022,30,4,2022/07/28,1,1044410,Induct Pcls EUS,Process,16533,74.349991
L5W 1B0,Toronto Gateway East,2022,30,5,2022/07/28,2,1044410,Induct Pcls EUS,Process,38,22.283332
L5W 1B0,Toronto Gateway East,2022,30,5,2022/07/28,3,1044410,Induct Pcls EUS,Process,33068,58.633328
L5W 1B0,Toronto Gateway East,2022,30,5,2022/07/29,1,1044410,Induct Pcls EUS,Process,27670,71.583328
L5W 1B0,Toronto Gateway East,2022,30,6,2022/07/29,2,1044410,Induct Pcls EUS,Process,6753,40.61666
L5W 1B0,Toronto Gateway East,2022,30,6,2022/07/29,3,1044410,Induct Pcls EUS,Process,23026,31.833329
L5W 1B0,Toronto Gateway East,2022,30,6,2022/07/30,1,1044410,Induct Pcls EUS,Process,28046,48.266661
L5W 1B0,Toronto Gateway East,2022,30,7,2022/07/30,2,1044410,Induct Pcls EUS,Process,13644,35.133331
L5W 1B0,Toronto Gateway East,2022,31,1,2022/07/31,2,1044404,Induct Parcels,Process,,49.099995
L5W 1B0,Toronto Gateway East,2022,31,1,2022/07/31,3,1044404,Induct Parcels,Process,24429,61.449995
L5W 1B0,Toronto Gateway East,2022,31,2,2022/08/01,3,1044404,Induct Parcels,Process,,0
L5W 1B0,Toronto Gateway East,2022,31,2,2022/08/02,1,1044404,Induct Parcels,Process,21528,96.64999
L5W 1B0,Toronto Gateway East,2022,31,3,2022/08/02,2,1044404,Induct Parcels,Process,,7.95
L5W 1B0,Toronto Gateway East,2022,31,3,2022/08/02,3,1044404,Induct Parcels,Process,48740,176.46665
L5W 1B0,Toronto Gateway East,2022,31,3,2022/08/03,1,1044404,Induct Parcels,Process,46641,141.81665
L5W 1B0,Toronto Gateway East,2022,31,4,2022/08/03,2,1044404,Induct Parcels,Process,20092,73.816657
L5W 1B0,Toronto Gateway East,2022,31,4,2022/08/03,3,1044404,Induct Parcels,Process,48393,146.433318
L5W 1B0,Toronto Gateway East,2022,31,4,2022/08/04,1,1044404,Induct Parcels,Process,42999,158.91665
L5W 1B0,Toronto Gateway East,2022,31,5,2022/08/04,2,1044404,Induct Parcels,Process,131,57.899992
L5W 1B0,Toronto Gateway East,2022,31,5,2022/08/04,3,1044404,Induct Parcels,Process,47121,186.416647
L5W 1B0,Toronto Gateway East,2022,31,5,2022/08/05,1,1044404,Induct Parcels,Process,39244,157.133321
L5W 1B0,Toronto Gateway East,2022,31,6,2022/08/05,2,1044404,Induct Parcels,Process,,33.599997
L5W 1B0,Toronto Gateway East,2022,31,6,2022/08/05,3,1044404,Induct Parcels,Process,44127,125.23332
L5W 1B0,Toronto Gateway East,2022,31,6,2022/08/06,1,1044404,Induct Parcels,Process,14,88.999992
L5W 1B0,Toronto Gateway East,2022,31,7,2022/08/06,2,1044404,Induct Parcels,Process,,25.866664
L5W 1B0,Toronto Gateway East,2022,31,7,2022/08/06,3,1044404,Induct Parcels,Process,8,
L5W 1B0,Toronto Gateway East,2022,31,7,2022/08/07,1,1044404,Induct Parcels,Process,,0
L5W 1B0,Toronto Gateway East,2022,31,1,2022/07/31,2,1044410,Induct Pcls EUS,Process,22348,40.58333
L5W 1B0,Toronto Gateway East,2022,31,1,2022/07/31,3,1044410,Induct Pcls EUS,Process,17213,29.133331
L5W 1B0,Toronto Gateway East,2022,31,1,2022/08/01,1,1044410,Induct Pcls EUS,Process,,0
L5W 1B0,Toronto Gateway East,2022,31,2,2022/08/01,2,1044410,Induct Pcls EUS,Process,,3.533333
L5W 1B0,Toronto Gateway East,2022,31,2,2022/08/01,3,1044410,Induct Pcls EUS,Process,,0
L5W 1B0,Toronto Gateway East,2022,31,2,2022/08/02,1,1044410,Induct Pcls EUS,Process,9052,72.866661
L5W 1B0,Toronto Gateway East,2022,31,3,2022/08/02,2,1044410,Induct Pcls EUS,Process,8991,13.833331
L5W 1B0,Toronto Gateway East,2022,31,3,2022/08/02,3,1044410,Induct Pcls EUS,Process,29592,103.283323
L5W 1B0,Toronto Gateway East,2022,31,3,2022/08/03,1,1044410,Induct Pcls EUS,Process,29025,109.39999
L5W 1B0,Toronto Gateway East,2022,31,4,2022/08/03,2,1044410,Induct Pcls EUS,Process,8659,24.58333
L5W 1B0,Toronto Gateway East,2022,31,4,2022/08/03,3,1044410,Induct Pcls EUS,Process,29738,108.866657
L5W 1B0,Toronto Gateway East,2022,31,4,2022/08/04,1,1044410,Induct Pcls EUS,Process,29524,141.049986
L5W 1B0,Toronto Gateway East,2022,31,5,2022/08/04,2,1044410,Induct Pcls EUS,Process,17786,52.783327
L5W 1B0,Toronto Gateway East,2022,31,5,2022/08/04,3,1044410,Induct Pcls EUS,Process,27679,109.466653
L5W 1B0,Toronto Gateway East,2022,31,5,2022/08/05,1,1044410,Induct Pcls EUS,Process,26396,106.966659
L5W 1B0,Toronto Gateway East,2022,31,6,2022/08/05,2,1044410,Induct Pcls EUS,Process,,15.133332
L5W 1B0,Toronto Gateway East,2022,31,6,2022/08/05,3,1044410,Induct Pcls EUS,Process,23198,65.099996
L5W 1B0,Toronto Gateway East,2022,31,6,2022/08/06,1,1044410,Induct Pcls EUS,Process,24751,77.849992
L5W 1B0,Toronto Gateway East,2022,31,7,2022/08/06,2,1044410,Induct Pcls EUS,Process,20275,23.666664
L5W 1B0,Toronto Gateway East,2022,31,7,2022/08/06,3,1044410,Induct Pcls EUS,Process,1,
L5W 1B0,Toronto Gateway East,2022,32,1,2022/08/07,2,1044404,Induct Parcels,Process,,32.049996
L5W 1B0,Toronto Gateway East,2022,32,1,2022/08/07,3,1044404,Induct Parcels,Process,30603,129.816659
L5W 1B0,Toronto Gateway East,2022,32,1,2022/08/08,1,1044404,Induct Parcels,Process,9,28.949995
L5W 1B0,Toronto Gateway East,2022,32,2,2022/08/08,2,1044404,Induct Parcels,Process,9,8.916666
L5W 1B0,Toronto Gateway East,2022,32,2,2022/08/08,3,1044404,Induct Parcels,Process,48125,132.766651
L5W 1B0,Toronto Gateway East,2022,32,2,2022/08/09,1,1044404,Induct Parcels,Process,46627,269.633308
L5W 1B0,Toronto Gateway East,2022,32,3,2022/08/09,2,1044404,Induct Parcels,Process,14634,39.116661
L5W 1B0,Toronto Gateway East,2022,32,3,2022/08/09,3,1044404,Induct Parcels,Process,49695,156.233316
L5W 1B0,Toronto Gateway East,2022,32,3,2022/08/10,1,1044404,Induct Parcels,Process,43142,264.099975
L5W 1B0,Toronto Gateway East,2022,32,4,2022/08/10,2,1044404,Induct Parcels,Process,,18.116664
L5W 1B0,Toronto Gateway East,2022,32,4,2022/08/10,3,1044404,Induct Parcels,Process,48909,159.133313
L5W 1B0,Toronto Gateway East,2022,32,4,2022/08/11,1,1044404,Induct Parcels,Process,27733,244.89997
L5W 1B0,Toronto Gateway East,2022,32,5,2022/08/11,2,1044404,Induct Parcels,Process,1,24.049997
L5W 1B0,Toronto Gateway East,2022,32,5,2022/08/11,3,1044404,Induct Parcels,Process,48735,173.049979
L5W 1B0,Toronto Gateway East,2022,32,5,2022/08/12,1,1044404,Induct Parcels,Process,28885,188.266647
L5W 1B0,Toronto Gateway East,2022,32,6,2022/08/12,2,1044404,Induct Parcels,Process,,26.33333
L5W 1B0,Toronto Gateway East,2022,32,6,2022/08/12,3,1044404,Induct Parcels,Process,42745,118.316656
L5W 1B0,Toronto Gateway East,2022,32,6,2022/08/13,1,1044404,Induct Parcels,Process,,61.099996
L5W 1B0,Toronto Gateway East,2022,32,7,2022/08/13,2,1044404,Induct Parcels,Process,,12.666665
L5W 1B0,Toronto Gateway East,2022,32,1,2022/08/07,2,1044410,Induct Pcls EUS,Process,21371,37.116663
L5W 1B0,Toronto Gateway East,2022,32,1,2022/08/07,3,1044410,Induct Pcls EUS,Process,13384,46.249997
L5W 1B0,Toronto Gateway East,2022,32,1,2022/08/08,1,1044410,Induct Pcls EUS,Process,21849,63.833326
L5W 1B0,Toronto Gateway East,2022,32,2,2022/08/08,2,1044410,Induct Pcls EUS,Process,,11.916665
L5W 1B0,Toronto Gateway East,2022,32,2,2022/08/08,3,1044410,Induct Pcls EUS,Process,28377,104.133326
L5W 1B0,Toronto Gateway East,2022,32,2,2022/08/09,1,1044410,Induct Pcls EUS,Process,24226,83.066655
L5W 1B0,Toronto Gateway East,2022,32,3,2022/08/09,2,1044410,Induct Pcls EUS,Process,6969,49.633328
L5W 1B0,Toronto Gateway East,2022,32,3,2022/08/09,3,1044410,Induct Pcls EUS,Process,28975,116.583323
L5W 1B0,Toronto Gateway East,2022,32,3,2022/08/10,1,1044410,Induct Pcls EUS,Process,25701,110.733322
L5W 1B0,Toronto Gateway East,2022,32,4,2022/08/10,2,1044410,Induct Pcls EUS,Process,,9.549998
L5W 1B0,Toronto Gateway East,2022,32,4,2022/08/10,3,1044410,Induct Pcls EUS,Process,28998,96.84999
L5W 1B0,Toronto Gateway East,2022,32,4,2022/08/11,1,1044410,Induct Pcls EUS,Process,19932,80.983323
L5W 1B0,Toronto Gateway East,2022,32,5,2022/08/11,2,1044410,Induct Pcls EUS,Process,894,15.883331
L5W 1B0,Toronto Gateway East,2022,32,5,2022/08/11,3,1044410,Induct Pcls EUS,Process,25970,79.783326
L5W 1B0,Toronto Gateway East,2022,32,5,2022/08/12,1,1044410,Induct Pcls EUS,Process,20794,66.633326
L5W 1B0,Toronto Gateway East,2022,32,6,2022/08/12,2,1044410,Induct Pcls EUS,Process,9550,14.299998
L5W 1B0,Toronto Gateway East,2022,32,6,2022/08/12,3,1044410,Induct Pcls EUS,Process,28810,62.383328
L5W 1B0,Toronto Gateway East,2022,32,6,2022/08/13,1,1044410,Induct Pcls EUS,Process,22871,89.433324
L5W 1B0,Toronto Gateway East,2022,32,7,2022/08/13,2,1044410,Induct Pcls EUS,Process,1250,7.966666
L5W 1B0,Toronto Gateway East,2022,33,1,2022/08/14,2,1044404,Induct Parcels,Process,,25.716665
L5W 1B0,Toronto Gateway East,2022,33,1,2022/08/14,3,1044404,Induct Parcels,Process,23695,82.333325
L5W 1B0,Toronto Gateway East,2022,33,1,2022/08/15,1,1044404,Induct Parcels,Process,,30.333328
L5W 1B0,Toronto Gateway East,2022,33,2,2022/08/15,2,1044404,Induct Parcels,Process,,15.383331
L5W 1B0,Toronto Gateway East,2022,33,2,2022/08/15,3,1044404,Induct Parcels,Process,48557,136.999983
L5W 1B0,Toronto Gateway East,2022,33,2,2022/08/16,1,1044404,Induct Parcels,Process,47396,164.733312
L5W 1B0,Toronto Gateway East,2022,33,3,2022/08/16,2,1044404,Induct Parcels,Process,15831,36.149996
L5W 1B0,Toronto Gateway East,2022,33,3,2022/08/16,3,1044404,Induct Parcels,Process,47449,180.399976
L5W 1B0,Toronto Gateway East,2022,33,3,2022/08/17,1,1044404,Induct Parcels,Process,39179,156.68332
L5W 1B0,Toronto Gateway East,2022,33,4,2022/08/17,2,1044404,Induct Parcels,Process,,34.116661
L5W 1B0,Toronto Gateway East,2022,33,4,2022/08/17,3,1044404,Induct Parcels,Process,49783,170.61665
L5W 1B0,Toronto Gateway East,2022,33,4,2022/08/18,1,1044404,Induct Parcels,Process,26557,137.399986
L5W 1B0,Toronto Gateway East,2022,33,5,2022/08/18,2,1044404,Induct Parcels,Process,2,33.649996
L5W 1B0,Toronto Gateway East,2022,33,5,2022/08/18,3,1044404,Induct Parcels,Process,41616,165.133317
L5W 1B0,Toronto Gateway East,2022,33,5,2022/08/19,1,1044404,Induct Parcels,Process,35136,141.183323
L5W 1B0,Toronto Gateway East,2022,33,6,2022/08/19,2,1044404,Induct Parcels,Process,,24.049997
L5W 1B0,Toronto Gateway East,2022,33,6,2022/08/19,3,1044404,Induct Parcels,Process,31859,97.04999
L5W 1B0,Toronto Gateway East,2022,33,6,2022/08/20,1,1044404,Induct Parcels,Process,,53.033327
L5W 1B0,Toronto Gateway East,2022,33,7,2022/08/20,2,1044404,Induct Parcels,Process,,44.48333
L5W 1B0,Toronto Gateway East,2022,33,1,2022/08/14,2,1044410,Induct Pcls EUS,Process,21904,42.049996
L5W 1B0,Toronto Gateway East,2022,33,1,2022/08/14,3,1044410,Induct Pcls EUS,Process,16461,50.883331
L5W 1B0,Toronto Gateway East,2022,33,1,2022/08/15,1,1044410,Induct Pcls EUS,Process,17151,57.833327
L5W 1B0,Toronto Gateway East,2022,33,2,2022/08/15,3,1044410,Induct Pcls EUS,Process,30701,80.99999
L5W 1B0,Toronto Gateway East,2022,33,2,2022/08/16,1,1044410,Induct Pcls EUS,Process,28273,133.633318
L5W 1B0,Toronto Gateway East,2022,33,3,2022/08/16,2,1044410,Induct Pcls EUS,Process,8247,54.46666
L5W 1B0,Toronto Gateway East,2022,33,3,2022/08/16,3,1044410,Induct Pcls EUS,Process,30631,85.749992
L5W 1B0,Toronto Gateway East,2022,33,3,2022/08/17,1,1044410,Induct Pcls EUS,Process,24587,123.366653
L5W 1B0,Toronto Gateway East,2022,33,4,2022/08/17,2,1044410,Induct Pcls EUS,Process,7467,19.466666
L5W 1B0,Toronto Gateway East,2022,33,4,2022/08/17,3,1044410,Induct Pcls EUS,Process,28256,70.783326
L5W 1B0,Toronto Gateway East,2022,33,4,2022/08/18,1,1044410,Induct Pcls EUS,Process,25452,112.999989
L5W 1B0,Toronto Gateway East,2022,33,5,2022/08/18,2,1044410,Induct Pcls EUS,Process,6231,10.816665
L5W 1B0,Toronto Gateway East,2022,33,5,2022/08/18,3,1044410,Induct Pcls EUS,Process,29604,68.466659
L5W 1B0,Toronto Gateway East,2022,33,5,2022/08/19,1,1044410,Induct Pcls EUS,Process,24180,119.733316
L5W 1B0,Toronto Gateway East,2022,33,6,2022/08/19,2,1044410,Induct Pcls EUS,Process,7551,19.083331
L5W 1B0,Toronto Gateway East,2022,33,6,2022/08/19,3,1044410,Induct Pcls EUS,Process,25668,75.549991
L5W 1B0,Toronto Gateway East,2022,33,6,2022/08/20,1,1044410,Induct Pcls EUS,Process,25088,101.883324
L5W 1B0,Toronto Gateway East,2022,33,7,2022/08/20,2,1044410,Induct Pcls EUS,Process,18911,34.066663
L5W 1B0,Toronto Gateway East,2022,34,1,2022/08/21,2,1044404,Induct Parcels,Process,8,47.083331
L5W 1B0,Toronto Gateway East,2022,34,1,2022/08/21,3,1044404,Induct Parcels,Process,37834,114.79999
L5W 1B0,Toronto Gateway East,2022,34,1,2022/08/22,1,1044404,Induct Parcels,Process,68,14.849998
L5W 1B0,Toronto Gateway East,2022,34,2,2022/08/22,2,1044404,Induct Parcels,Process,,9.016665
L5W 1B0,Toronto Gateway East,2022,34,2,2022/08/22,3,1044404,Induct Parcels,Process,50720,192.883315
L5W 1B0,Toronto Gateway East,2022,34,2,2022/08/23,1,1044404,Induct Parcels,Process,49001,262.433301
L5W 1B0,Toronto Gateway East,2022,34,3,2022/08/23,2,1044404,Induct Parcels,Process,15575,45.966662
L5W 1B0,Toronto Gateway East,2022,34,3,2022/08/23,3,1044404,Induct Parcels,Process,49995,175.283317
L5W 1B0,Toronto Gateway East,2022,34,3,2022/08/24,1,1044404,Induct Parcels,Process,50845,270.516641
L5W 1B0,Toronto Gateway East,2022,34,4,2022/08/24,2,1044404,Induct Parcels,Process,,44.433329
L5W 1B0,Toronto Gateway East,2022,34,4,2022/08/24,3,1044404,Induct Parcels,Process,46975,183.499981
L5W 1B0,Toronto Gateway East,2022,34,4,2022/08/25,1,1044404,Induct Parcels,Process,32733,217.849976
L5W 1B0,Toronto Gateway East,2022,34,5,2022/08/25,2,1044404,Induct Parcels,Process,,28.866664
L5W 1B0,Toronto Gateway East,2022,34,5,2022/08/25,3,1044404,Induct Parcels,Process,49413,171.516646
L5W 1B0,Toronto Gateway East,2022,34,5,2022/08/26,1,1044404,Induct Parcels,Process,33275,223.216645
L5W 1B0,Toronto Gateway East,2022,34,6,2022/08/26,2,1044404,Induct Parcels,Process,155,30.799996
L5W 1B0,Toronto Gateway East,2022,34,6,2022/08/26,3,1044404,Induct Parcels,Process,38365,137.03332
L5W 1B0,Toronto Gateway East,2022,34,6,2022/08/27,1,1044404,Induct Parcels,Process,9,43.849997
L5W 1B0,Toronto Gateway East,2022,34,7,2022/08/27,2,1044404,Induct Parcels,Process,,38.466662
L5W 1B0,Toronto Gateway East,2022,34,1,2022/08/21,2,1044410,Induct Pcls EUS,Process,11963,18.299998
L5W 1B0,Toronto Gateway East,2022,34,1,2022/08/21,3,1044410,Induct Pcls EUS,Process,13514,46.649997
L5W 1B0,Toronto Gateway East,2022,34,1,2022/08/22,1,1044410,Induct Pcls EUS,Process,18347,81.849992
L5W 1B0,Toronto Gateway East,2022,34,2,2022/08/22,2,1044410,Induct Pcls EUS,Process,,3.933333
L5W 1B0,Toronto Gateway East,2022,34,2,2022/08/22,3,1044410,Induct Pcls EUS,Process,29567,73.583328
L5W 1B0,Toronto Gateway East,2022,34,2,2022/08/23,1,1044410,Induct Pcls EUS,Process,28139,115.966653
L5W 1B0,Toronto Gateway East,2022,34,3,2022/08/23,2,1044410,Induct Pcls EUS,Process,8527,30.416662
L5W 1B0,Toronto Gateway East,2022,34,3,2022/08/23,3,1044410,Induct Pcls EUS,Process,28744,80.383325
L5W 1B0,Toronto Gateway East,2022,34,3,2022/08/24,1,1044410,Induct Pcls EUS,Process,29297,114.016652
L5W 1B0,Toronto Gateway East,2022,34,4,2022/08/24,2,1044410,Induct Pcls EUS,Process,22002,41.733327
L5W 1B0,Toronto Gateway East,2022,34,4,2022/08/24,3,1044410,Induct Pcls EUS,Process,29808,88.699989
L5W 1B0,Toronto Gateway East,2022,34,4,2022/08/25,1,1044410,Induct Pcls EUS,Process,24704,112.983321
L5W 1B0,Toronto Gateway East,2022,34,5,2022/08/25,2,1044410,Induct Pcls EUS,Process,,16.899997
L5W 1B0,Toronto Gateway East,2022,34,5,2022/08/25,3,1044410,Induct Pcls EUS,Process,29438,56.51666
L5W 1B0,Toronto Gateway East,2022,34,5,2022/08/26,1,1044410,Induct Pcls EUS,Process,23862,85.966656
L5W 1B0,Toronto Gateway East,2022,34,6,2022/08/26,2,1044410,Induct Pcls EUS,Process,,12.499998
L5W 1B0,Toronto Gateway East,2022,34,6,2022/08/26,3,1044410,Induct Pcls EUS,Process,29220,53.149994
L5W 1B0,Toronto Gateway East,2022,34,6,2022/08/27,1,1044410,Induct Pcls EUS,Process,29964,96.616658
L5W 1B0,Toronto Gateway East,2022,34,7,2022/08/27,2,1044410,Induct Pcls EUS,Process,14581,24.399998
L5W 1B0,Toronto Gateway East,2022,35,1,2022/08/28,2,1044404,Induct Parcels,Process,97,49.166663
L5W 1B0,Toronto Gateway East,2022,35,1,2022/08/28,3,1044404,Induct Parcels,Process,37375,93.999992
L5W 1B0,Toronto Gateway East,2022,35,1,2022/08/29,1,1044404,Induct Parcels,Process,7,34.08333
L5W 1B0,Toronto Gateway East,2022,35,2,2022/08/29,2,1044404,Induct Parcels,Process,1,15.583332
L5W 1B0,Toronto Gateway East,2022,35,2,2022/08/29,3,1044404,Induct Parcels,Process,51698,149.966652
L5W 1B0,Toronto Gateway East,2022,35,2,2022/08/30,1,1044404,Induct Parcels,Process,49009,262.666641
L5W 1B0,Toronto Gateway East,2022,35,3,2022/08/30,2,1044404,Induct Parcels,Process,,48.183326
L5W 1B0,Toronto Gateway East,2022,35,3,2022/08/30,3,1044404,Induct Parcels,Process,49556,163.233315
L5W 1B0,Toronto Gateway East,2022,35,3,2022/08/31,1,1044404,Induct Parcels,Process,39407,238.249972
L5W 1B0,Toronto Gateway East,2022,35,4,2022/08/31,2,1044404,Induct Parcels,Process,,27.733329
L5W 1B0,Toronto Gateway East,2022,35,4,2022/08/31,3,1044404,Induct Parcels,Process,43258,190.883313
L5W 1B0,Toronto Gateway East,2022,35,4,2022/09/01,1,1044404,Induct Parcels,Process,34527,190.883318
L5W 1B0,Toronto Gateway East,2022,35,5,2022/09/01,2,1044404,Induct Parcels,Process,,44.116663
L5W 1B0,Toronto Gateway East,2022,35,5,2022/09/01,3,1044404,Induct Parcels,Process,44817,165.249983
L5W 1B0,Toronto Gateway East,2022,35,5,2022/09/02,1,1044404,Induct Parcels,Process,37369,182.416643
L5W 1B0,Toronto Gateway East,2022,35,6,2022/09/02,2,1044404,Induct Parcels,Process,2,32.53333
L5W 1B0,Toronto Gateway East,2022,35,6,2022/09/02,3,1044404,Induct Parcels,Process,42792,119.183319
L5W 1B0,Toronto Gateway East,2022,35,6,2022/09/03,1,1044404,Induct Parcels,Process,32047,137.166651
L5W 1B0,Toronto Gateway East,2022,35,7,2022/09/03,2,1044404,Induct Parcels,Process,,43.999996
L5W 1B0,Toronto Gateway East,2022,35,1,2022/08/28,2,1044410,Induct Pcls EUS,Process,24386,50.166662
L5W 1B0,Toronto Gateway East,2022,35,1,2022/08/28,3,1044410,Induct Pcls EUS,Process,14923,49.78333
L5W 1B0,Toronto Gateway East,2022,35,1,2022/08/29,1,1044410,Induct Pcls EUS,Process,14563,74.199995
L5W 1B0,Toronto Gateway East,2022,35,2,2022/08/29,2,1044410,Induct Pcls EUS,Process,,13.766665
L5W 1B0,Toronto Gateway East,2022,35,2,2022/08/29,3,1044410,Induct Pcls EUS,Process,31934,92.899991
L5W 1B0,Toronto Gateway East,2022,35,2,2022/08/30,1,1044410,Induct Pcls EUS,Process,28777,117.549985
L5W 1B0,Toronto Gateway East,2022,35,3,2022/08/30,2,1044410,Induct Pcls EUS,Process,23137,26.516664
L5W 1B0,Toronto Gateway East,2022,35,3,2022/08/30,3,1044410,Induct Pcls EUS,Process,33996,90.216659
L5W 1B0,Toronto Gateway East,2022,35,3,2022/08/31,1,1044410,Induct Pcls EUS,Process,24422,96.666655
L5W 1B0,Toronto Gateway East,2022,35,4,2022/08/31,2,1044410,Induct Pcls EUS,Process,12127,35.499994
L5W 1B0,Toronto Gateway East,2022,35,4,2022/08/31,3,1044410,Induct Pcls EUS,Process,31822,129.749983
L5W 1B0,Toronto Gateway East,2022,35,4,2022/09/01,1,1044410,Induct Pcls EUS,Process,23461,98.049989
L5W 1B0,Toronto Gateway East,2022,35,5,2022/09/01,2,1044410,Induct Pcls EUS,Process,7883,30.949997
L5W 1B0,Toronto Gateway East,2022,35,5,2022/09/01,3,1044410,Induct Pcls EUS,Process,32538,121.28332
